pert,model,pds,cosine,pearson_top500,h1_l1,ref_l1
IDE,gene_top100_scaled,0.9066666666666666,0.186685882016975,0.22586866729752647,136.25630480664404,198.80620374530554
IDE,gene_top200,0.9066666666666666,0.1466419881906959,0.18110087373829237,136.25630480664404,198.80620374530554
IDE,gene_top200_scaled,0.9066666666666666,0.1466419881906959,0.18110087373829223,136.25630480664404,198.80620374530554
IDE,gene_top500,0.9066666666666666,0.11395704324684663,0.14069311169422974,136.25630480664404,198.80620374530554
IDE,gene_top500_scaled,0.9066666666666666,0.1139570432468466,0.14069311169422993,136.25630480664404,198.80620374530554
IDE,gene_direct_x2,0.9533333333333334,0.09025022934192217,0.13540514890073532,136.25630480664404,198.80620374530554
IDE,gene_direct_x4,0.96,0.09025022934192217,0.13540514890073532,136.25630480664404,198.80620374530554
IDE,gene_direct_x8,0.9666666666666667,0.09025022934192217,0.13540514890073532,136.25630480664404,198.80620374530554
IDE,gene_direct_x16,0.9666666666666667,0.09025022934192217,0.13540514890073532,136.25630480664404,198.80620374530554
IDE,gene_direct_x32,0.9733333333333334,0.09025022934192217,0.13540514890073532,136.25630480664404,198.80620374530554
IDE,gene_direct_x64,0.9666666666666667,0.09025022934192217,0.13540514890073532,136.25630480664404,198.80620374530554
IDE,gene_direct_x128,0.9666666666666667,0.09025022934192217,0.13540514890073532,136.25630480664404,198.80620374530554
IDE,gene_direct_x256,0.9666666666666667,0.09025022934192217,0.13540514890073532,136.25630480664404,198.80620374530554
IDE,gene_top100_x16,0.9133333333333333,0.18668588201697497,0.2258686672975264,136.25630480664404,198.80620374530554
IDE,gene_top100_x64,0.9133333333333333,0.18668588201697497,0.2258686672975264,136.25630480664404,198.80620374530554
IDE,gene_top100_x256,0.9133333333333333,0.18668588201697497,0.2258686672975264,136.25630480664404,198.80620374530554
IDE,gene_top200_x16,0.9133333333333333,0.1466419881906959,0.18110087373829237,136.25630480664404,198.80620374530554
IDE,gene_top200_x64,0.9133333333333333,0.1466419881906959,0.18110087373829237,136.25630480664404,198.80620374530554
IDE,gene_top200_x256,0.9133333333333333,0.1466419881906959,0.18110087373829237,136.25630480664404,198.80620374530554
IDE,prog,0.9333333333333333,0.07501011718283207,-0.062115315193625606,136.25630480664404,198.80620374530554
IGF2R,zero,0.8866666666666667,0.0,0.0,146.31560550234462,211.045294303447
IGF2R,h1_mean,0.6599999999999999,-0.2731310660152921,0.07732052511690934,146.31560550234462,211.045294303447
IGF2R,gene_direct,0.94,0.11660898945422712,0.11456976814017378,146.31560550234462,211.045294303447
IGF2R,gene_scaled,0.8933333333333333,0.11660898945422717,0.11456976814017372,146.31560550234462,211.045294303447
IGF2R,gene_top50,0.8866666666666667,0.22998935759436423,0.2684978688499942,146.31560550234462,211.045294303447
IGF2R,gene_top50_scaled,0.8866666666666667,0.22998935759436426,0.2684978688499945,146.31560550234462,211.045294303447
IGF2R,gene_top100,0.8866666666666667,0.1895752345190295,0.20925128463310716,146.31560550234462,211.045294303447
IGF2R,gene_top100_scaled,0.8866666666666667,0.1895752345190295,0.20925128463310672,146.31560550234462,211.045294303447
IGF2R,gene_top200,0.8866666666666667,0.15668116563480566,0.16348471712645762,146.31560550234462,211.045294303447
IGF2R,gene_top200_scaled,0.8866666666666667,0.1566811656348057,0.16348471712645754,146.31560550234462,211.045294303447
IGF2R,gene_top500,0.8933333333333333,0.13246470688948855,0.11230557676527597,146.31560550234462,211.045294303447
IGF2R,gene_top500_scaled,0.8866666666666667,0.13246470688948858,0.1123055767652763,146.31560550234462,211.045294303447
IGF2R,gene_direct_x2,0.9733333333333334,0.11660898945422712,0.11456976814017378,146.31560550234462,211.045294303447
IGF2R,gene_direct_x4,0.9866666666666667,0.11660898945422712,0.11456976814017378,146.31560550234462,211.045294303447
IGF2R,gene_direct_x8,0.9866666666666667,0.11660898945422712,0.11456976814017378,146.31560550234462,211.045294303447
IGF2R,gene_direct_x16,0.9866666666666667,0.11660898945422712,0.11456976814017378,146.31560550234462,211.045294303447
IGF2R,gene_direct_x32,0.9866666666666667,0.11660898945422712,0.11456976814017378,146.31560550234462,211.045294303447
IGF2R,gene_direct_x64,0.9866666666666667,0.11660898945422712,0.11456976814017378,146.31560550234462,211.045294303447
IGF2R,gene_direct_x128,0.9866666666666667,0.11660898945422712,0.11456976814017378,146.31560550234462,211.045294303447
IGF2R,gene_direct_x256,0.9866666666666667,0.11660898945422712,0.11456976814017378,146.31560550234462,211.045294303447
IGF2R,gene_top100_x16,0.8933333333333333,0.1895752345190295,0.20925128463310716,146.31560550234462,211.045294303447
IGF2R,gene_top100_x64,0.8933333333333333,0.1895752345190295,0.20925128463310716,146.31560550234462,211.045294303447
IGF2R,gene_top100_x256,0.8933333333333333,0.1895752345190295,0.20925128463310716,146.31560550234462,211.045294303447
IGF2R,gene_top200_x16,0.8933333333333333,0.15668116563480566,0.16348471712645762,146.31560550234462,211.045294303447
IGF2R,gene_top200_x64,0.8933333333333333,0.15668116563480566,0.16348471712645762,146.31560550234462,211.045294303447
IGF2R,gene_top200_x256,0.8933333333333333,0.15668116563480566,0.16348471712645762,146.31560550234462,211.045294303447
IGF2R,prog,0.9733333333333334,0.24393139513568166,-0.028998669995139385,146.31560550234462,211.045294303447
IKBKG,zero,0.64,0.0,0.0,279.0922283561413,233.04061130061746
IKBKG,h1_mean,0.96,0.44775829154383173,0.3005894640244518,279.0922283561413,233.04061130061746
