ref,pert,pearson_full,pearson_top500,sign_agree_top200,sign_cos_top200,h1_l1,ref_l1
k562,LRPPRC,0.27859853865919404,0.41479772503460643,0.27823693,0.27823692560195923,537.3006,385.89087
k562,MAU2,0.09874331264863075,0.15197053197728505,0.11675127,0.11675126850605011,1009.85596,468.62494
k562,MBTPS1,0.14454424225182466,0.22628480801831735,0.22133334,0.2213333398103714,802.4983,388.25378
k562,MED1,0.23838916257737175,0.006806076245890367,0.4715026,0.4715026021003723,801.28455,775.3782
k562,MED12,0.12685431913989606,0.06255015221489504,0.32581455,0.32581454515457153,368.30402,896.02295
k562,METTL14,0.3010145494569044,0.42476675403685893,0.59102905,0.5910290479660034,2425.7134,391.53607
k562,METTL17,0.16195090233572976,0.19707874559306,0.3948052,0.3948051929473877,742.5851,312.159
k562,METTL3,0.2743215794535806,0.5114917433033059,0.5223097,0.5223097205162048,2403.0854,370.35574
k562,NDUFB4,0.1864696924959282,0.5068051876492674,0.015706806,0.015706805512309074,308.72278,293.89023
k562,NDUFB6,0.16563943737401549,0.5327096007815452,-0.060759492,-0.060759492218494415,330.33038,246.864
k562,NISCH,0.10429677344765503,0.12255663615868484,0.22137405,0.221374049782753,284.55414,260.98492
k562,OXA1L,0.36784001704618274,0.42318754712171625,0.5793872,0.5793871879577637,1349.117,391.93475
k562,RNF20,0.2500242041329889,0.32244459106304474,0.34816754,0.3481675386428833,2137.4812,579.2131
k562,RRM1,0.02493294273117366,0.057103325132186744,-0.025316456,-0.025316456332802773,384.6637,569.79
k562,SDC1,0.2684237856047595,0.362182270488558,0.4021164,0.4021163880825043,537.1478,289.49176
k562,SEC62,0.03302050010872997,0.18085862307915912,-0.050632913,-0.050632912665605545,995.8467,1361.2339
k562,SLC25A3,0.25412932480090894,0.4387178397710736,0.05822785,0.05822784826159477,354.9101,291.6077
k562,SMAGP,0.12432691706218993,0.21116378079456125,0.14395887,0.14395886659622192,373.12805,291.13507
k562,SSBP1,0.22861565493343525,0.3690812916935462,0.2931507,0.2931506931781769,423.6704,362.04224
k562,SUPT4H1,0.16378170671267506,0.18553357268367626,0.26804122,0.2680412232875824,1963.2397,492.40527
k562,TFAM,0.1488147338090658,0.2956406599985622,0.038961038,0.03896103799343109,564.0038,376.56543
k562,TMSB10,0.31765434191990655,0.4402784260868056,0.38918918,0.3891891837120056,588.4889,244.66864
k562,UQCRQ,0.22280855971630262,0.5068118006266565,0.1462766,0.146276593208313,364.0502,307.47852
hepg2,ATP6V0B,0.14595920781085478,0.2099353398003699,0.21614583,0.2161458283662796,380.53754,824.3306
hepg2,ATP6V0C,0.15307025695922397,0.30116747867721166,0.27131784,0.27131783962249756,1066.6549,890.8649
hepg2,C1QBP,0.2366611463148425,0.36870222681743786,0.31770834,0.3177083432674408,626.7134,753.4043
hepg2,CAST,-0.11435630729974149,-0.009291111947971062,-0.33333334,-0.3333333432674408,337.5499,620.09143
hepg2,CHMP3,0.00552653956880805,0.022714314777352446,-0.08060453,-0.08060453087091446,390.7771,1886.2668
hepg2,DAXX,0.14116889602241434,0.18334209219238315,0.2150259,0.2150259017944336,284.6159,659.5964
hepg2,DHX36,0.22209094984172728,0.35807505463190004,0.40826872,0.4082687199115753,1279.046,577.8213
hepg2,DNAJA3,0.2969778128328049,0.34539609629147844,0.54444444,0.5444444417953491,1354.553,624.18414
hepg2,DNMT1,0.026256366423998825,0.03569209395842559,0.09462915,0.09462915360927582,1217.1913,574.89954
hepg2,EIF4B,0.2845634974821871,0.427255686964559,0.27979276,0.27979275584220886,503.79773,278.84448
hepg2,EPB41L2,0.07045270401503784,0.12853512216685298,0.13212435,0.13212434947490692,1054.3738,611.1792
hepg2,ETV4,0.128526882064988,0.1835938524525328,0.2118863,0.21188630163669586,820.8019,890.7655
hepg2,EWSR1,0.08531514934645994,0.06304329618600597,0.24936387,0.24936386942863464,838.9225,526.58795
hepg2,FDPS,0.05918729026115729,0.031115791190223212,0.11825193,0.11825192719697952,1123.9965,669.6659
hepg2,GSK3B,0.06808819118441807,0.09370202445921047,0.096938774,0.09693877398967743,470.17007,478.20682
hepg2,HIRA,0.06364160500943081,0.10571246335825732,0.20103092,0.2010309249162674,231.61523,311.22134
hepg2,KDM1A,0.15894179146891324,0.2866766788843239,0.1142132,0.11421319842338562,2727.5635,589.70935
hepg2,KIF20A,0.11636981256439664,0.24671959351023454,0.21212122,0.21212121844291687,1201.2542,1190.7441
hepg2,LRPPRC,0.16780853631668008,0.26680115908305313,0.21761657,0.21761657297611237,537.3006,845.5603
hepg2,LZTR1,0.12994047701990136,0.18157519338895478,0.31025642,0.3102564215660095,528.3227,594.43445
hepg2,MAU2,0.09356592702740159,0.10577229817732622,0.1392405,0.13924050331115723,1009.85596,623.77673
hepg2,MBTPS1,0.34775552024327194,0.3968130685604611,0.51420456,0.5142045617103577,802.4983,416.164
hepg2,MED1,0.11004872537614649,0.07878583895011172,0.14213198,0.1421319842338562,801.28455,1345.8989
hepg2,MED12,0.06145926130033368,0.06354190479887206,0.030379746,0.030379746109247208,368.30402,1444.7896
hepg2,MED24,-0.001626431742900713,0.1286611056157574,-0.027707808,-0.02770780771970749,1058.5991,1251.692
hepg2,METTL14,0.2736434535466638,0.35132867846866006,0.515625,0.515625,2425.7134,663.0875
hepg2,METTL17,0.11840160765748048,0.11741735622908492,0.23969072,0.23969072103500366,742.5851,634.5174
hepg2,METTL3,0.1689946425753857,0.46569868305596485,0.24102564,0.2410256415605545,2403.0854,519.20416
hepg2,NDUFB4,0.11565676208135799,0.2952185491444806,0.121518984,0.12151898443698883,308.72278,743.01544
hepg2,NDUFB6,0.05226294198910918,0.21272825547214802,-0.10886076,-0.10886076092720032,330.33038,812.34296
hepg2,NISCH,0.07734492517593308,0.09982736188422403,0.10335917,0.1033591702580452,284.55414,387.5572
hepg2,OXA1L,0.27490031259547365,0.3508487919471796,0.5123967,0.5123966932296753,1349.117,1176.4955
hepg2,PHF10,0.24630487236572043,0.22598591998560824,0.32908162,0.32908162474632263,524.55475,717.1156
hepg2,PTPN1,0.08328274325937345,0.1350442394816611,0.11528822,0.11528822034597397,115.83929,415.9345
hepg2,RNF20,0.20864247254003662,0.3026140682919386,0.41666666,0.4166666567325592,2137.4812,814.62103
hepg2,RRM1,-0.0213069227998628,0.013219981069740363,-0.12626262,-0.1262626200914383,384.6637,1402.1876
hepg2,SDC1,0.24947700544437884,0.23225742066960123,0.489418,0.48941799998283386,537.1478,597.4323
hepg2,SEC62,0.1378967156906289,0.09177982865850177,0.20558375,0.20558375120162964,995.8467,714.9045
hepg2,SLC25A3,0.11425248543450743,0.30238754131480733,-0.14795919,-0.14795918762683868,354.9101,652.72864
hepg2,SMAGP,0.03962055153420712,0.08387347963087514,0.051282052,0.05128205195069313,373.12805,452.6998
hepg2,SSBP1,0.10316624602987824,0.23587584320364904,0.106217615,0.10621761530637741,423.6704,877.15015
hepg2,STAG2,0.0702884671724879,0.11401051746050324,0.11111111,0.1111111119389534,716.3636,544.719
hepg2,SUPT4H1,0.14352777680027126,0.0894518994140098,0.30357143,0.3035714328289032,1963.2397,1397.0999
hepg2,TADA1,0.12187504039975185,0.11168592158327316,0.24040921,0.24040921032428741,777.2776,574.31805
hepg2,TAF13,0.18619221777633777,0.2912587254229812,0.37196764,0.3719676434993744,1418.7681,457.81033
hepg2,TAZ,0.10343310382827378,0.15247486240934535,0.17994858,0.1799485832452774,246.87904,471.04605
hepg2,TFAM,0.16682550290959863,0.35905138587334434,-0.10025707,-0.10025706887245178,564.0038,139.40678
hepg2,TMSB10,0.19833606714297297,0.25738671611354025,0.21818182,0.2181818187236786,588.4889,528.10254
hepg2,UBE3C,0.14442889979790302,0.1418372667497826,0.3255814,0.3255814015865326,467.761,641.4149
hepg2,UQCRQ,0.13819917327441786,0.2468930742121088,0.24358974,0.24358974397182465,364.0502,867.7797
